"","ts","id","antenna","power","location","Easting","Northing","goodtags"
"963454",2009-10-02 19:32:55,89,"Fm-S",203,"Farm",548297.719240726,4727523.64508051,TRUE
"963457",2009-10-02 19:33:02,89,"Fm-W",252,"Farm",548297.90082317,4727523.70804139,TRUE
"963460",2009-10-02 19:33:10,89,"Fm-N",222,"Farm",548297.560625192,4727523.55143318,TRUE
"963461",2009-10-02 19:33:17,89,"Fm-E",170,"Farm",548297.875918679,4727524.01633514,TRUE
"963463",2009-10-02 19:33:25,89,"Fm-S",55,"Farm",548297.920345498,4727524.17087901,TRUE
"963464",2009-10-02 19:33:33,89,"Fm-W",254,"Farm",548292.593517703,4727521.29580045,TRUE
"963468",2009-10-02 19:33:40,89,"Fm-N",213,"Farm",548294.470924557,4727522.88208735,TRUE
"963470",2009-10-02 19:33:48,89,"Fm-E",136,"Farm",548294.697149219,4727523.06874673,TRUE
"963472",2009-10-02 19:33:55,89,"Fm-S",190,"Farm",548295.760878577,4727523.87818638,TRUE
"963474",2009-10-02 19:34:03,89,"Fm-W",241,"Farm",548296.506946078,4727524.56202207,TRUE
"963477",2009-10-02 19:34:11,89,"Fm-N",216,"Farm",548296.642594698,4727524.68635584,TRUE
"963480",2009-10-02 19:34:18,89,"Fm-N",213,"Farm",548296.710849569,4727524.68683222,TRUE
"963482",2009-10-02 19:34:26,89,"Fm-E",183,"Farm",548296.756352816,4727524.68714981,TRUE
"963483",2009-10-02 19:34:33,89,"Fm-S",168,"Farm",548296.801640782,4727524.71831265,TRUE
"963485",2009-10-02 19:34:41,89,"Fm-W",235,"Farm",548298.155973807,4727526.27010309,TRUE
"963488",2009-10-02 19:34:49,89,"Fm-N",219,"Farm",548300.661165342,4727529.18718402,TRUE
"963490",2009-10-02 19:34:56,89,"Fm-E",175,"Farm",548299.675526129,4727530.22909412,TRUE
"963491",2009-10-02 19:35:04,89,"Fm-S",159,"Farm",548300.20548727,4727529.27654369,TRUE
"963493",2009-10-02 19:35:11,89,"Fm-W",244,"Farm",548300.72403768,4727529.95879182,TRUE
"963497",2009-10-02 19:35:19,89,"Fm-N",226,"Farm",548300.499966392,4727529.46367968,TRUE
"963500",2009-10-02 19:35:27,89,"Fm-E",179,"Farm",548300.815905305,4727529.83604602,TRUE
"963503",2009-10-02 19:35:34,89,"Fm-S",175,"Farm",548300.815474705,4727529.89773653,TRUE
"963505",2009-10-02 19:35:42,89,"Fm-W",240,"Farm",548300.444629459,4727527.61248797,TRUE
"963509",2009-10-02 19:35:49,89,"Fm-N",231,"Farm",548302.871301049,4727528.73990971,TRUE
"963511",2009-10-02 19:35:57,89,"Fm-E",162,"Farm",548305.431897654,4727530.2384283,TRUE
"963514",2009-10-02 19:36:05,89,"Fm-S",162,"Farm",548305.320292826,4727529.92918164,TRUE
"963516",2009-10-02 19:36:12,89,"Fm-W",240,"Farm",548305.936524111,4727529.65586254,TRUE
"963521",2009-10-02 19:36:20,89,"Fm-N",231,"Farm",548306.299903859,4727529.75093948,TRUE
"963525",2009-10-02 19:36:27,89,"Fm-E",170,"Farm",548303.112166375,4727526.82909204,TRUE
"963528",2009-10-02 19:36:35,89,"Fm-S",162,"Farm",548299.410542226,4727525.81615824,TRUE
"963529",2009-10-02 19:36:43,89,"Fm-W",243,"Farm",548298.525381939,4727525.50151249,TRUE
"963534",2009-10-02 19:36:50,89,"Fm-W",236,"Farm",548299.674734586,4727527.08271931,TRUE
"963537",2009-10-02 19:36:58,89,"Fm-N",232,"Farm",548299.629231355,4727527.08240171,TRUE
"963539",2009-10-02 19:37:05,89,"Fm-E",169,"Farm",548299.035751715,4727527.35588017,TRUE
"963540",2009-10-02 19:37:13,89,"Fm-S",107,"Farm",548297.094114246,4727528.45281158,TRUE
"963544",2009-10-02 19:37:21,89,"Fm-W",238,"Farm",548299.076449155,4727531.3045492,TRUE
"963549",2009-10-02 19:37:28,89,"Fm-N",222,"Farm",548299.211236424,4727531.55226404,TRUE
"963551",2009-10-02 19:37:36,89,"Fm-E",169,"Farm",548299.937995886,4727531.74241725,TRUE
"963552",2009-10-02 19:37:43,89,"Fm-S",144,"Farm",548298.370288337,4727531.42300744,TRUE
"963554",2009-10-02 19:37:51,89,"Fm-W",252,"Farm",548301.300508293,4727532.12208865,TRUE
"963560",2009-10-02 19:37:59,89,"Fm-N",222,"Farm",548301.0961745,4727532.05896887,TRUE
"963563",2009-10-02 19:38:06,89,"Fm-E",164,"Farm",548300.982416502,4727532.05817483,TRUE
"963565",2009-10-02 19:38:14,89,"Fm-S",115,"Farm",548301.027919702,4727532.05849245,TRUE
"963568",2009-10-02 19:38:21,89,"Fm-W",218,"Farm",548301.095959199,4727532.08981412,TRUE
"963573",2009-10-02 19:38:29,89,"Fm-N",243,"Farm",548298.166169788,4727531.32904249,TRUE
"963576",2009-10-02 19:38:37,89,"Fm-E",210,"Farm",548290.151428764,4727528.89790697,TRUE
"963578",2009-10-02 19:38:44,89,"Fm-S",82,"Farm",548287.108309277,4727528.07465568,TRUE
"963580",2009-10-02 19:38:52,89,"Fm-W",255,"Farm",548283.778027043,4727526.01553179,TRUE
"963585",2009-10-02 19:38:59,89,"Fm-N",245,"Farm",548283.983652512,4727525.89357953,TRUE
"963588",2009-10-02 19:39:07,89,"Fm-E",181,"Farm",548285.349610598,4727525.77972369,TRUE
"963591",2009-10-02 19:39:15,89,"Fm-S",178,"Farm",548286.308622388,4727525.2928674,TRUE
"963595",2009-10-02 19:39:22,89,"Fm-S",204,"Farm",548287.131124576,4727524.80505868,TRUE
"963598",2009-10-02 19:39:30,89,"Fm-W",181,"Farm",548291.314194357,4727525.29695082,TRUE
"963604",2009-10-02 19:39:37,89,"Fm-N",252,"Farm",548295.476018892,4727525.57276991,TRUE
"963607",2009-10-02 19:39:45,89,"Fm-E",162,"Farm",548296.527975458,4727524.8089429,TRUE
"963608",2009-10-02 19:39:53,89,"Fm-S",163,"Farm",548298.955509825,4727525.81298223,TRUE
"963612",2009-10-02 19:40:00,89,"Fm-W",161,"Farm",548300.199959424,4727526.8087645,TRUE
"963616",2009-10-02 19:40:08,89,"Fm-N",195,"Farm",548297.17765421,4727526.26327487,TRUE
"963618",2009-10-02 19:40:15,89,"Fm-E",204,"Farm",548295.628674347,4727523.26032855,TRUE
"963619",2009-10-02 19:40:23,89,"Fm-S",187,"Farm",548294.515351458,4727523.03663119,TRUE
"963620",2009-10-02 19:40:31,89,"Fm-W",224,"Farm",548293.445809626,4727523.06001362,TRUE
"963624",2009-10-02 19:40:38,89,"Fm-N",214,"Farm",548293.032620804,4727523.58152488,TRUE
"963626",2009-10-02 19:40:46,89,"Fm-E",216,"Farm",548293.007931794,4727523.8589734,TRUE
"963628",2009-10-02 19:40:53,89,"Fm-S",142,"Farm",548294.783635009,4727523.71713222,TRUE
"963630",2009-10-02 19:41:01,89,"Fm-W",246,"Farm",548296.50823776,4727524.37695054,TRUE
"963634",2009-10-02 19:41:09,89,"Fm-N",217,"Farm",548298.272315359,4727525.90075403,TRUE
"963637",2009-10-02 19:41:16,89,"Fm-E",131,"Farm",548298.541890163,4727526.39618368,TRUE
"963638",2009-10-02 19:41:24,89,"Fm-S",150,"Farm",548296.553672876,4727527.64702392,TRUE
"963639",2009-10-02 19:41:31,89,"Fm-W",247,"Farm",548296.393765739,4727527.73844814,TRUE
"963641",2009-10-02 19:41:39,89,"Fm-N",209,"Farm",548296.621927717,4727527.6475003,TRUE
"963644",2009-10-02 19:41:47,89,"Fm-E",76,"Farm",548296.644679332,4727527.64765909,TRUE
"963647",2009-10-02 19:42:02,89,"Fm-S",74,"Farm",548296.372951644,4727527.46068206,TRUE
"963650",2009-10-02 19:42:09,89,"Fm-W",138,"Farm",548295.460303752,4727527.82447351,TRUE
"963654",2009-10-02 19:42:32,89,"Fm-S",67,"Farm",548298.713353877,4727527.90887156,TRUE
"963655",2009-10-02 19:42:40,89,"Fm-W",131,"Farm",548298.645744908,4727527.8158594,TRUE
"963659",2009-10-02 19:43:10,89,"Fm-W",211,"Farm",548300.207640242,4727528.96809114,TRUE
"963663",2009-10-02 19:43:18,89,"Fm-N",133,"Farm",548299.662247494,4727528.8717441,TRUE
"963666",2009-10-02 19:43:25,89,"Fm-E",113,"Farm",548299.728995258,4727529.08813729,TRUE
"963669",2009-10-02 19:43:40,89,"Fm-W",232,"Farm",548299.817418149,4727529.45891556,TRUE
"963672",2009-10-02 19:43:48,89,"Fm-N",183,"Farm",548299.659018072,4727529.33442292,TRUE
"963676",2009-10-02 19:43:56,89,"Fm-E",91,"Farm",548299.274178365,4727529.054116,TRUE
"963679",2009-10-02 19:44:03,89,"Fm-S",62,"Farm",548299.274608951,4727528.99242548,TRUE
"963680",2009-10-02 19:44:11,89,"Fm-W",208,"Farm",548299.320112171,4727528.99274309,TRUE
"963682",2009-10-02 19:44:18,89,"Fm-N",91,"Farm",548299.433870218,4727528.9935371,TRUE
"963686",2009-10-02 19:44:26,89,"Fm-N",113,"Farm",548298.938286511,4727528.28060261,TRUE
"963689",2009-10-02 19:44:34,89,"Fm-E",169,"Farm",548297.808240938,4727527.19307879,TRUE
"963691",2009-10-02 19:44:41,89,"Fm-S",154,"Farm",548297.311149944,4727526.69606121,TRUE
"963692",2009-10-02 19:44:49,89,"Fm-W",74,"Farm",548296.589126062,4727525.82731268,TRUE
"963696",2009-10-02 19:44:56,89,"Fm-N",64,"Farm",548295.62070912,4727524.40160297,TRUE
"963698",2009-10-02 19:45:12,89,"Fm-S",81,"Farm",548297.340360086,4727525.77086236,TRUE
"963699",2009-10-02 19:45:19,89,"Fm-W",107,"Farm",548297.158562409,4727525.73874675,TRUE
"963703",2009-10-02 19:45:27,89,"Fm-N",73,"Farm",548297.340790655,4727525.70917185,TRUE
"963705",2009-10-02 19:45:42,89,"Fm-S",41,"Farm",548295.665997093,4727524.4327658,TRUE
"963706",2009-10-02 19:45:50,89,"Fm-W",121,"Farm",548295.280726401,4727524.21414961,TRUE
"963710",2009-10-02 19:45:57,89,"Fm-N",73,"Farm",548292.449688984,4727522.34358643,TRUE
"963712",2009-10-02 19:46:12,89,"Fm-S",72,"Farm",548294.798421543,4727524.85856543,TRUE
"963714",2009-10-02 19:46:20,89,"Fm-W",137,"Farm",548294.865815321,4727524.98242281,TRUE
"963717",2009-10-02 19:46:28,89,"Fm-N",164,"Farm",548294.887490577,4727525.13680787,TRUE
"963720",2009-10-02 19:46:43,89,"Fm-S",48,"Farm",548295.836815661,4727526.03798936,TRUE
"963722",2009-10-02 19:46:50,89,"Fm-W",156,"Farm",548297.671731246,4727527.19212601,TRUE
"963727",2009-10-02 19:47:06,89,"Fm-N",163,"Farm",548297.693406431,4727527.34651108,TRUE
"963730",2009-10-02 19:47:21,89,"Fm-S",133,"Farm",548297.920922581,4727527.34809904,TRUE
"963732",2009-10-02 19:47:28,89,"Fm-W",205,"Farm",548299.962970233,4727528.16436767,TRUE
"963735",2009-10-02 19:47:36,89,"Fm-N",143,"Farm",548301.139164432,4727529.15967371,TRUE
"963738",2009-10-02 19:47:51,89,"Fm-S",27,"Farm",548301.408738899,4727529.65510348,TRUE
"963739",2009-10-02 19:47:59,89,"Fm-W",133,"Farm",548301.295411466,4727529.59261893,TRUE
"963743",2009-10-02 19:48:06,89,"Fm-N",155,"Farm",548301.001793573,4727529.28210188,TRUE
"963745",2009-10-02 19:48:29,89,"Fm-W",161,"Farm",548299.375303592,4727527.60502422,TRUE
"963746",2009-10-02 19:48:37,89,"Fm-N",164,"Farm",548300.19586878,4727527.39482434,TRUE
"963748",2009-10-02 19:49:00,89,"Fm-W",147,"Farm",548295.420182417,4727527.05302457,TRUE
"963750",2009-10-02 19:49:07,89,"Fm-N",154,"Farm",548294.761461921,4727526.89419346,TRUE
"963755",2009-10-02 19:49:38,89,"Fm-W",176,"Farm",548293.976928229,4727528.46190276,TRUE
"963758",2009-10-02 19:49:45,89,"Fm-N",162,"Farm",548292.654536354,4727528.85368175,TRUE
"963762",2009-10-02 19:50:08,89,"Fm-W",99,"Farm",548293.566753424,4727528.55158043,TRUE
"963763",2009-10-02 19:50:16,89,"Fm-N",69,"Farm",548296.729012057,4727528.60449716,TRUE
"963767",2009-10-02 19:50:38,89,"Fm-W",154,"Farm",548297.342659696,4727528.70132036,TRUE
"963770",2009-10-02 19:50:46,89,"Fm-N",55,"Farm",548296.242401769,4727529.86581798,TRUE
"963778",2009-10-02 19:51:16,89,"Fm-W",186,"Farm",548292.900929299,4727529.41064291,TRUE
"963785",2009-10-02 19:51:24,89,"Fm-N",72,"Farm",548293.129091177,4727529.31969495,TRUE
"963789",2009-10-02 19:51:47,89,"Fm-W",194,"Farm",548294.172436105,4727529.78967778,TRUE
"963794",2009-10-02 19:51:54,89,"Fm-N",52,"Farm",548293.877956831,4727529.60254206,TRUE
"963799",2009-10-02 19:52:17,89,"Fm-W",96,"Farm",548293.666370585,4727527.31840537,TRUE
"963804",2009-10-02 19:52:25,89,"Fm-N",135,"Farm",548293.917714694,4727527.16592571,TRUE
"963808",2009-10-02 19:52:40,89,"Fm-S",54,"Farm",548294.578157358,4727527.0779947,TRUE
"963809",2009-10-02 19:52:47,89,"Fm-W",103,"Farm",548294.919646869,4727527.04953124,TRUE
"963813",2009-10-02 19:52:55,89,"Fm-N",115,"Farm",548295.668082146,4727527.39406905,TRUE
"963817",2009-10-02 19:53:10,89,"Fm-S",57,"Farm",548298.27332284,4727529.01628356,TRUE
"963819",2009-10-02 19:53:18,89,"Fm-W",123,"Farm",548298.502776542,4727528.74026425,TRUE
"963822",2009-10-02 19:53:25,89,"Fm-N",140,"Farm",548298.686727038,4727528.46392735,TRUE
"963826",2009-10-02 19:53:33,89,"Fm-N",127,"Farm",548298.915319608,4727528.31128907,TRUE
"963829",2009-10-02 19:53:48,89,"Fm-S",71,"Farm",548299.143266311,4727528.25118656,TRUE
"963832",2009-10-02 19:53:56,89,"Fm-W",43,"Farm",548299.233626881,4727528.34435753,TRUE
"963835",2009-10-02 19:54:03,89,"Fm-N",179,"Farm",548299.25551732,4727528.46789735,TRUE
"963838",2009-10-02 19:54:26,89,"Fm-W",98,"Farm",548299.435592568,4727528.74677506,TRUE
"963842",2009-10-02 19:54:34,89,"Fm-N",128,"Farm",548299.5038474,4727528.74725146,TRUE
"963847",2009-10-02 19:54:49,89,"Fm-S",87,"Farm",548297.784628179,4727527.31630101,TRUE
"963848",2009-10-02 19:54:57,89,"Fm-W",106,"Farm",548295.787867985,4727526.53119586,TRUE
"963852",2009-10-02 19:55:04,89,"Fm-N",135,"Farm",548296.050338748,4727528.04451883,TRUE
"963855",2009-10-02 19:55:19,89,"Fm-S",101,"Farm",548293.61849941,4727527.65738561,TRUE
"963856",2009-10-02 19:55:27,89,"Fm-W",146,"Farm",548297.461515985,4727531.23158404,TRUE
"963865",2009-10-02 19:56:05,89,"Fm-W",77,"Farm",548299.280137108,4727531.46020468,TRUE
"963868",2009-10-02 19:56:13,89,"Fm-N",81,"Farm",548298.490289745,4727530.52928904,TRUE
"963872",2009-10-02 19:56:35,89,"Fm-W",71,"Farm",548295.936580684,4727528.04372487,TRUE
"963874",2009-10-02 19:56:43,89,"Fm-N",38,"Farm",548295.734614774,4727527.64130745,TRUE
"963879",2009-10-02 19:57:06,89,"Fm-W",75,"Farm",548296.641665395,4727528.07949266,TRUE
"963882",2009-10-02 19:57:13,89,"Fm-N",66,"Farm",548297.026720544,4727528.32895418,TRUE
"963886",2009-10-02 19:57:29,89,"Fm-S",39,"Farm",548297.41199095,4727528.54757047,TRUE
"963887",2009-10-02 19:57:36,89,"Fm-W",96,"Farm",548297.68350328,4727528.7653928,TRUE
"963891",2009-10-02 19:57:44,89,"Fm-N",87,"Farm",548297.072223767,4727528.32927177,TRUE
"963894",2009-10-02 19:57:59,89,"Fm-S",59,"Farm",548297.027366393,4727528.23641842,TRUE
"963895",2009-10-02 19:58:07,89,"Fm-W",89,"Farm",548295.622148365,4727527.45544198,TRUE
"963898",2009-10-02 19:58:14,89,"Fm-N",93,"Farm",548295.373172257,4727527.26862377,TRUE
"963906",2009-10-02 19:58:45,89,"Fm-W",84,"Farm",548296.105314239,4727526.6876452,TRUE
"963909",2009-10-02 19:58:52,89,"Fm-N",79,"Farm",548298.063822026,4727529.69344999,TRUE
"963911",2009-10-02 19:59:15,89,"Fm-W",79,"Farm",548300.321328329,4727532.238641,TRUE
"963914",2009-10-02 19:59:23,89,"Fm-N",73,"Farm",548300.345587014,4727532.02288302,TRUE
"963925",2009-10-02 20:00:16,89,"Fm-W",77,"Farm",548299.500402695,4727529.24077554,TRUE
"963927",2009-10-02 20:00:23,89,"Fm-N",78,"Farm",548299.959094904,4727528.71958226,TRUE
"963931",2009-10-02 20:00:46,89,"Fm-W",93,"Farm",548300.508863637,4727524.92926842,TRUE
"963933",2009-10-02 20:00:54,89,"Fm-N",72,"Farm",548300.512308409,4727524.43574434,TRUE
"963936",2009-10-02 20:01:24,89,"Fm-W",92,"Farm",548301.30129501,4727525.49004123,TRUE
"963940",2009-10-02 20:01:32,89,"Fm-N",156,"Farm",548300.937914971,4727525.39496455,TRUE
"963943",2009-10-02 20:01:47,89,"Fm-S",55,"Farm",548296.17113304,4727530.29717518,TRUE
"963945",2009-10-02 20:01:54,89,"Fm-W",99,"Farm",548295.304204012,4727530.63043898,TRUE
"963947",2009-10-02 20:02:02,89,"Fm-N",107,"Farm",548295.463249963,4727530.66239575,TRUE
"963952",2009-10-02 20:02:25,89,"Fm-W",165,"Farm",548292.136564769,4727531.34865427,TRUE
"963954",2009-10-02 20:02:32,89,"Fm-N",100,"Farm",548292.202021174,4727531.75011891,TRUE
"963958",2009-10-02 20:02:48,89,"Fm-S",88,"Farm",548297.017463376,4727529.65530014,TRUE
"963960",2009-10-02 20:02:55,89,"Fm-W",125,"Farm",548298.881157557,4727529.94592878,TRUE
"963964",2009-10-02 20:03:03,89,"Fm-N",85,"Farm",548300.74463629,4727530.26740317,TRUE
"963966",2009-10-02 20:03:10,89,"Fm-E",68,"Farm",548300.858394317,4727530.2681972,TRUE
"963967",2009-10-02 20:03:18,89,"Fm-S",56,"Farm",548298.318610771,4727529.04744641,TRUE
"963968",2009-10-02 20:03:26,89,"Fm-W",57,"Farm",548296.48821668,4727527.24555924,TRUE
"963969",2009-10-02 20:03:33,89,"Fm-N",119,"Farm",548298.167099873,4727527.93590565,TRUE
"963973",2009-10-02 20:03:41,89,"Fm-N",65,"Farm",548303.00371983,4727529.32692243,TRUE
"963977",2009-10-02 20:04:04,89,"Fm-W",187,"Farm",548295.876869117,4727530.07919412,TRUE
"963982",2009-10-02 20:04:11,89,"Fm-N",96,"Farm",548293.803889753,4727530.43488759,TRUE
"963984",2009-10-02 20:04:19,89,"Fm-E",93,"Farm",548293.573144691,4727530.89597859,TRUE
"963986",2009-10-02 20:04:26,89,"Fm-S",68,"Farm",548295.867396886,4727531.43638534,TRUE
"963988",2009-10-02 20:04:34,89,"Fm-W",196,"Farm",548295.961632469,4727530.97434167,TRUE
"963992",2009-10-02 20:04:42,89,"Fm-N",162,"Farm",548295.509399001,4727530.57017757,TRUE
"963993",2009-10-02 20:04:49,89,"Fm-E",126,"Farm",548295.396286807,4727530.47684786,TRUE
"963996",2009-10-02 20:05:04,89,"Fm-W",168,"Farm",548294.828142512,4727530.38034241,TRUE
"963998",2009-10-02 20:05:12,89,"Fm-N",119,"Farm",548292.594892052,4727527.61939522,TRUE
"964000",2009-10-02 20:05:20,89,"Fm-E",137,"Farm",548293.340959448,4727528.30323058,TRUE
"964001",2009-10-02 20:05:27,89,"Fm-S",96,"Farm",548294.133175726,4727528.89484782,TRUE
"964002",2009-10-02 20:05:35,89,"Fm-W",144,"Farm",548295.04603868,4727528.50021094,TRUE
"964004",2009-10-02 20:05:42,89,"Fm-N",218,"Farm",548293.672398086,4727526.45473824,TRUE
"964009",2009-10-02 20:05:50,89,"Fm-E",152,"Farm",548293.543853267,4727525.31251112,TRUE
"964011",2009-10-02 20:05:58,89,"Fm-S",201,"Farm",548296.878869219,4727526.69304412,TRUE
"964012",2009-10-02 20:06:05,89,"Fm-W",205,"Farm",548296.645755738,4727527.49343282,TRUE
"964014",2009-10-02 20:06:13,89,"Fm-W",141,"Farm",548296.305988479,4727527.27513416,TRUE
"964019",2009-10-02 20:06:20,89,"Fm-N",183,"Farm",548296.047540126,4727528.44550714,TRUE
"964021",2009-10-02 20:06:28,89,"Fm-E",185,"Farm",548296.4279272,4727526.10380843,TRUE
"964022",2009-10-02 20:06:36,89,"Fm-S",120,"Farm",548296.569388371,4727525.39532033,TRUE
"964023",2009-10-02 20:06:43,89,"Fm-W",192,"Farm",548296.568311967,4727525.5495466,TRUE
"964028",2009-10-02 20:06:51,89,"Fm-N",237,"Farm",548296.633337614,4727526.0127018,TRUE
"964031",2009-10-02 20:06:58,89,"Fm-E",123,"Farm",548296.513121102,4727526.93726548,TRUE
"964032",2009-10-02 20:07:06,89,"Fm-S",94,"Farm",548296.392258778,4727527.95436493,TRUE
"964034",2009-10-02 20:07:14,89,"Fm-W",178,"Farm",548296.55216591,4727527.86294071,TRUE
"964040",2009-10-02 20:07:29,89,"Fm-E",144,"Farm",548297.694913432,4727527.1305943,TRUE
"964042",2009-10-02 20:07:36,89,"Fm-S",79,"Farm",548298.149084595,4727527.25715125,TRUE
"964043",2009-10-02 20:07:44,89,"Fm-W",227,"Farm",548298.46696134,4727527.35191018,TRUE
"964046",2009-10-02 20:07:52,89,"Fm-N",176,"Farm",548298.69447749,4727527.35349817,TRUE
"964048",2009-10-02 20:07:59,89,"Fm-E",90,"Farm",548298.876275119,4727527.38561382,TRUE
"964050",2009-10-02 20:08:07,89,"Fm-S",95,"Farm",548299.057642162,4727527.47941999,TRUE
"964052",2009-10-02 20:08:14,89,"Fm-W",152,"Farm",548299.239655078,4727527.48069039,TRUE
"964054",2009-10-02 20:08:22,89,"Fm-N",190,"Farm",548299.44506549,4727527.38958384,TRUE
"964058",2009-10-02 20:08:30,89,"Fm-E",156,"Farm",548299.60454209,4727527.3598502,TRUE
"964060",2009-10-02 20:08:37,89,"Fm-S",111,"Farm",548299.764233984,4727527.29927131,TRUE
"964061",2009-10-02 20:08:45,89,"Fm-S",170,"Farm",548299.832704124,4727527.26890246,TRUE
"964063",2009-10-02 20:08:52,89,"Fm-W",196,"Farm",548299.832704124,4727527.26890246,TRUE
"964067",2009-10-02 20:09:00,89,"Fm-N",227,"Farm",548299.856962809,4727527.05314448,TRUE
"964068",2009-10-02 20:09:08,89,"Fm-E",139,"Farm",548299.474491211,4727526.43353974,TRUE
"964071",2009-10-02 20:09:23,89,"Fm-W",202,"Farm",548299.28752653,4727527.14171019,TRUE
"964076",2009-10-02 20:09:30,89,"Fm-N",184,"Farm",548299.579422237,4727527.6989892,TRUE
"964078",2009-10-02 20:09:38,89,"Fm-E",133,"Farm",548299.758421016,4727528.13209319,TRUE
"964079",2009-10-02 20:09:46,89,"Fm-S",198,"Farm",548299.508799162,4727528.0378106,TRUE
"964082",2009-10-02 20:09:53,89,"Fm-W",196,"Farm",548299.645524132,4727528.00791816,TRUE
"964087",2009-10-02 20:10:01,89,"Fm-N",216,"Farm",548299.601312674,4727527.82252902,TRUE
"964090",2009-10-02 20:10:16,89,"Fm-S",118,"Farm",548299.692965012,4727527.73062847,TRUE
"964091",2009-10-02 20:10:24,89,"Fm-W",202,"Farm",548299.692965012,4727527.73062847,TRUE
"964095",2009-10-02 20:10:31,89,"Fm-N",218,"Farm",548299.693180306,4727527.69978321,TRUE
"964097",2009-10-02 20:10:39,89,"Fm-E",64,"Farm",548299.693180306,4727527.69978321,TRUE
"964098",2009-10-02 20:10:46,89,"Fm-S",134,"Farm",548301.721303497,4727527.25123811,TRUE
"964099",2009-10-02 20:10:54,89,"Fm-W",213,"Farm",548300.989591695,4727527.77052559,TRUE
"964101",2009-10-02 20:11:02,89,"Fm-N",223,"Farm",548300.31264102,4727526.96378479,TRUE
"964105",2009-10-02 20:11:09,89,"Fm-E",148,"Farm",548299.768109295,4727526.74405672,TRUE
"964106",2009-10-02 20:11:17,89,"Fm-E",178,"Farm",548301.040908043,4727526.93802132,TRUE
"964107",2009-10-02 20:11:24,89,"Fm-S",92,"Farm",548300.79171676,4727526.78204818,TRUE
"964110",2009-10-02 20:11:32,89,"Fm-W",248,"Farm",548300.176561917,4727526.90114146,TRUE
"964116",2009-10-02 20:11:39,89,"Fm-N",224,"Farm",548300.014717046,4727527.27017289,TRUE
"964119",2009-10-02 20:11:47,89,"Fm-E",143,"Farm",548299.666768683,4727528.22399374,TRUE
"964120",2009-10-02 20:11:55,89,"Fm-S",187,"Farm",548299.468178152,4727530.59780796,TRUE
"964123",2009-10-02 20:12:02,89,"Fm-W",215,"Farm",548299.671004936,4727530.87684447,TRUE
"964127",2009-10-02 20:12:10,89,"Fm-N",255,"Farm",548299.128841719,4727530.31781864,TRUE
"964129",2009-10-02 20:12:17,89,"Fm-E",155,"Farm",548296.842124265,4727528.69782689,TRUE
"964130",2009-10-02 20:12:25,89,"Fm-S",186,"Farm",548296.773008305,4727528.82073153,TRUE
"964132",2009-10-02 20:12:33,89,"Fm-W",190,"Farm",548297.390961616,4727528.30064964,TRUE
"964136",2009-10-02 20:12:40,89,"Fm-N",252,"Farm",548297.640368204,4727528.42577741,TRUE
